OF_ratio,temperature_K,pressure_Pa,P,CV,CP,T,M_avg,rho 
0.1,273.0,1781001.0,1781001.0000010687,2221.937690362348,2393.574234780809,600.4193839631297,48.44226295934996,17.282226651862825
0.1,273.0,1781501.0,1781501.000001082,2221.939516202307,2393.575891542708,600.4201100110839,48.44231067955966,17.287074606715
0.1,273.0,1782001.0,1782001.0000010806,2221.9413414158716,2393.5775477383495,600.4208358083434,48.442358382890646,17.291922560596348
0.1,273.0,1782501.0,1782501.0000010617,2221.9431660034184,2393.5792033680714,600.421561355058,48.442406069353325,17.296770513507255
0.1,273.0,1783001.0,1783001.0000010938,2221.9449899653505,2393.5808584322394,600.4222866513865,48.44245373895855,17.301618465448676
0.1,273.0,1783501.0,1783501.000001076,2221.946813302033,2393.5825129311816,600.4230116974804,48.442501391716384,17.306466416419873
0.1,273.0,1784001.0,1784001.0000010529,2221.9486360138453,2393.584166865239,600.4237364934894,48.442549027637575,17.311314366421808
0.1,273.0,1784501.0,1784501.0000010831,2221.950458101189,2393.585820234775,600.4244610395689,48.44259664673275,17.31616231545536
0.1,273.0,1785001.0,1785001.0000010666,2221.9522795644393,2393.587473040131,600.4251853358803,48.44264424901179,17.321010263519447
0.1,273.0,1785501.0,1785501.000001065,2221.9541004039784,2393.5891252816477,600.425909382567,48.442691834485764,17.32585821061548
0.1,273.0,1786001.0,1786001.0000010834,2221.955920620204,2393.5907769596874,600.4266331797924,48.44273940316473,17.3307061567434
0.1,273.0,1786501.0,1786501.0000010917,2221.957740213453,2393.5924280745503,600.4273567276919,48.442786955059226,17.33555410190377
0.1,273.0,1787001.0,1787001.0000010736,2221.9595591841608,2393.5940786266337,600.4280800264399,48.44283449017956,17.34040204609608
0.1,273.0,1787501.0,1787501.0000010615,2221.9613775326725,2393.5957286162457,600.4288030761735,48.44288200853638,17.34524998932151
0.1,273.0,1788001.0,1788001.0000010722,2221.9631952593895,2393.5973780437494,600.4295258770516,48.44292951014001,17.35009793158032
0.1,273.0,1788501.0,1788501.0000010997,2221.965012364687,2393.5990269094846,600.4302484292294,48.442976995000656,17.35494587287261
0.1,273.0,1789001.0,1789001.000001069,2221.9668288489274,2393.6006752137755,600.4309707328498,48.443024463128836,17.359793813198298
